timestamp,CO2,Humidity,Noise,Pressure,AbsolutePressure,health_idx,min_temp,max_temp,date_max_temp,date_min_temp,timestamp
2024-08-12 16:44:13,580,52,49,1037.6,1032.5,0,19.5,20.4,1723445053,1723436068,2024-08-12 16:44:13
2024-08-12 16:44:14,580,52,49,1037.6,1032.5,0,19.5,20.4,1723445053,1723436068,2024-08-12 16:44:13
2024-08-12 16:44:15,580,52,49,1037.6,1032.5,0,19.5,20.4,1723445053,1723436068,2024-08-12 16:44:13
2024-08-12 16:44:16,580,52,49,1037.6,1032.5,0,19.5,20.4,1723445053,1723436068,2024-08-12 16:44:13
2024-08-12 16:44:17,580,52,49,1037.6,1032.5,0,19.5,20.4,1723445053,1723436068,2024-08-12 16:44:13
2024-08-12 16:44:18,580,52,49,1037.6,1032.5,0,19.5,20.4,1723445053,1723436068,2024-08-12 16:44:13
2024-08-12 16:44:19,580,52,49,1037.6,1032.5,0,19.5,20.4,1723445053,1723436068,2024-08-12 16:44:13
2024-08-12 16:44:20,580,52,49,1037.6,1032.5,0,19.5,20.4,1723445053,1723436068,2024-08-12 16:44:13
2024-08-12 16:44:21,580,52,49,1037.6,1032.5,0,19.5,20.4,1723445053,1723436068,2024-08-12 16:44:13
2024-08-12 16:44:22,580,52,49,1037.6,1032.5,0,19.5,20.4,1723445053,1723436068,2024-08-12 16:44:13
2024-08-12 16:44:23,580,52,49,1037.6,1032.5,0,19.5,20.4,1723445053,1723436068,2024-08-12 16:44:13
2024-08-12 16:44:24,580,52,49,1037.6,1032.5,0,19.5,20.4,1723445053,1723436068,2024-08-12 16:44:13
2024-08-12 16:44:25,580,52,49,1037.6,1032.5,0,19.5,20.4,1723445053,1723436068,2024-08-12 16:44:13
2024-08-12 16:44:26,580,52,49,1037.6,1032.5,0,19.5,20.4,1723445053,1723436068,2024-08-12 16:44:13
2024-08-12 16:44:27,580,52,49,1037.6,1032.5,0,19.5,20.4,1723445053,1723436068,2024-08-12 16:44:13
2024-08-12 16:44:28,580,52,49,1037.6,1032.5,0,19.5,20.4,1723445053,1723436068,2024-08-12 16:44:13
2024-08-12 16:44:29,580,52,49,1037.6,1032.5,0,19.5,20.4,1723445053,1723436068,2024-08-12 16:44:13
2024-08-12 16:44:30,580,52,49,1037.6,1032.5,0,19.5,20.4,1723445053,1723436068,2024-08-12 16:44:13
2024-08-12 16:44:31,580,52,49,1037.6,1032.5,0,19.5,20.4,1723445053,1723436068,2024-08-12 16:44:13
2024-08-12 16:44:32,580,52,49,1037.6,1032.5,0,19.5,20.4,1723445053,1723436068,2024-08-12 16:44:13
2024-08-12 16:44:33,580,52,49,1037.6,1032.5,0,19.5,20.4,1723445053,1723436068,2024-08-12 16:44:13
2024-08-12 16:44:34,580,52,49,1037.6,1032.5,0,19.5,20.4,1723445053,1723436068,2024-08-12 16:44:13
2024-08-12 16:44:35,580,52,49,1037.6,1032.5,0,19.5,20.4,1723445053,1723436068,2024-08-12 16:44:13
2024-08-12 16:44:36,580,52,49,1037.6,1032.5,0,19.5,20.4,1723445053,1723436068,2024-08-12 16:44:13
2024-08-12 16:44:37,580,52,49,1037.6,1032.5,0,19.5,20.4,1723445053,1723436068,2024-08-12 16:44:13
2024-08-12 16:44:38,580,52,49,1037.6,1032.5,0,19.5,20.4,1723445053,1723436068,2024-08-12 16:44:13
2024-08-12 16:44:39,580,52,49,1037.6,1032.5,0,19.5,20.4,1723445053,1723436068,2024-08-12 16:44:13
2024-08-12 16:44:40,580,52,49,1037.6,1032.5,0,19.5,20.4,1723445053,1723436068,2024-08-12 16:44:13
2024-08-12 16:44:41,580,52,49,1037.6,1032.5,0,19.5,20.4,1723445053,1723436068,2024-08-12 16:44:13
2024-08-12 16:44:42,580,52,49,1037.6,1032.5,0,19.5,20.4,1723445053,1723436068,2024-08-12 16:44:13
2024-08-12 16:44:43,580,52,49,1037.6,1032.5,0,19.5,20.4,1723445053,1723436068,2024-08-12 16:44:13
2024-08-12 16:44:44,580,52,49,1037.6,1032.5,0,19.5,20.4,1723445053,1723436068,2024-08-12 16:44:13
2024-08-12 16:44:45,580,52,49,1037.6,1032.5,0,19.5,20.4,1723445053,1723436068,2024-08-12 16:44:13
2024-08-12 16:44:46,580,52,49,1037.6,1032.5,0,19.5,20.4,1723445053,1723436068,2024-08-12 16:44:13
2024-08-12 16:44:47,580,52,49,1037.6,1032.5,0,19.5,20.4,1723445053,1723436068,2024-08-12 16:44:13
2024-08-12 16:44:48,580,52,49,1037.6,1032.5,0,19.5,20.4,1723445053,1723436068,2024-08-12 16:44:13
2024-08-12 16:44:49,580,52,49,1037.6,1032.5,0,19.5,20.4,1723445053,1723436068,2024-08-12 16:44:13
2024-08-12 16:44:50,580,52,49,1037.6,1032.5,0,19.5,20.4,1723445053,1723436068,2024-08-12 16:44:13
2024-08-12 16:44:51,580,52,49,1037.6,1032.5,0,19.5,20.4,1723445053,1723436068,2024-08-12 16:44:13
2024-08-12 16:44:52,580,52,49,1037.6,1032.5,0,19.5,20.4,1723445053,1723436068,2024-08-12 16:44:13
2024-08-12 16:44:53,580,52,49,1037.6,1032.5,0,19.5,20.4,1723445053,1723436068,2024-08-12 16:44:13
2024-08-12 16:44:54,580,52,49,1037.6,1032.5,0,19.5,20.4,1723445053,1723436068,2024-08-12 16:44:13
2024-08-12 16:44:55,580,52,49,1037.6,1032.5,0,19.5,20.4,1723445053,1723436068,2024-08-12 16:44:13
2024-08-12 16:44:56,580,52,49,1037.6,1032.5,0,19.5,20.4,1723445053,1723436068,2024-08-12 16:44:13
2024-08-12 16:44:57,580,52,49,1037.6,1032.5,0,19.5,20.4,1723445053,1723436068,2024-08-12 16:44:13
2024-08-12 16:44:58,580,52,49,1037.6,1032.5,0,19.5,20.4,1723445053,1723436068,2024-08-12 16:44:13
2024-08-12 16:44:59,580,52,49,1037.6,1032.5,0,19.5,20.4,1723445053,1723436068,2024-08-12 16:44:13
2024-08-12 16:45:00,580,52,49,1037.6,1032.5,0,19.5,20.4,1723445053,1723436068,2024-08-12 16:44:13
2024-08-12 16:45:01,580,52,49,1037.6,1032.5,0,19.5,20.4,1723445053,1723436068,2024-08-12 16:44:13
2024-08-12 16:45:02,580,52,49,1037.6,1032.5,0,19.5,20.4,1723445053,1723436068,2024-08-12 16:44:13
2024-08-12 16:45:03,580,52,49,1037.6,1032.5,0,19.5,20.4,1723445053,1723436068,2024-08-12 16:44:13
2024-08-12 16:45:04,580,52,49,1037.6,1032.5,0,19.5,20.4,1723445053,1723436068,2024-08-12 16:44:13
2024-08-12 16:45:05,580,52,49,1037.6,1032.5,0,19.5,20.4,1723445053,1723436068,2024-08-12 16:44:13
2024-08-12 16:45:06,580,52,49,1037.6,1032.5,0,19.5,20.4,1723445053,1723436068,2024-08-12 16:44:13
2024-08-12 16:45:07,580,52,49,1037.6,1032.5,0,19.5,20.4,1723445053,1723436068,2024-08-12 16:44:13
2024-08-12 16:45:08,580,52,49,1037.6,1032.5,0,19.5,20.4,1723445053,1723436068,2024-08-12 16:44:13
2024-08-12 16:45:09,580,52,49,1037.6,1032.5,0,19.5,20.4,1723445053,1723436068,2024-08-12 16:44:13
2024-08-12 16:45:10,580,52,49,1037.6,1032.5,0,19.5,20.4,1723445053,1723436068,2024-08-12 16:44:13
2024-08-12 16:45:11,580,52,49,1037.6,1032.5,0,19.5,20.4,1723445053,1723436068,2024-08-12 16:44:13
2024-08-12 16:45:12,580,52,49,1037.6,1032.5,0,19.5,20.4,1723445053,1723436068,2024-08-12 16:44:13
2024-08-12 16:45:13,580,52,49,1037.6,1032.5,0,19.5,20.4,1723445053,1723436068,2024-08-12 16:44:13
2024-08-12 16:45:14,580,52,49,1037.6,1032.5,0,19.5,20.4,1723445053,1723436068,2024-08-12 16:44:13
2024-08-12 16:45:15,580,52,49,1037.6,1032.5,0,19.5,20.4,1723445053,1723436068,2024-08-12 16:44:13
2024-08-12 16:45:16,580,52,49,1037.6,1032.5,0,19.5,20.4,1723445053,1723436068,2024-08-12 16:44:13
2024-08-12 16:45:17,580,52,49,1037.6,1032.5,0,19.5,20.4,1723445053,1723436068,2024-08-12 16:44:13
2024-08-12 16:45:18,580,52,49,1037.6,1032.5,0,19.5,20.4,1723445053,1723436068,2024-08-12 16:44:13
2024-08-12 16:45:19,580,52,49,1037.6,1032.5,0,19.5,20.4,1723445053,1723436068,2024-08-12 16:44:13
2024-08-12 16:45:20,580,52,49,1037.6,1032.5,0,19.5,20.4,1723445053,1723436068,2024-08-12 16:44:13
2024-08-12 16:45:21,580,52,49,1037.6,1032.5,0,19.5,20.4,1723445053,1723436068,2024-08-12 16:44:13
2024-08-12 16:45:22,580,52,49,1037.6,1032.5,0,19.5,20.4,1723445053,1723436068,2024-08-12 16:44:13
2024-08-12 16:45:23,580,52,49,1037.6,1032.5,0,19.5,20.4,1723445053,1723436068,2024-08-12 16:44:13
2024-08-12 16:45:24,580,52,49,1037.6,1032.5,0,19.5,20.4,1723445053,1723436068,2024-08-12 16:44:13
2024-08-12 16:45:25,580,52,49,1037.6,1032.5,0,19.5,20.4,1723445053,1723436068,2024-08-12 16:44:13
2024-08-12 16:45:26,580,52,49,1037.6,1032.5,0,19.5,20.4,1723445053,1723436068,2024-08-12 16:44:13
2024-08-12 16:45:27,580,52,49,1037.6,1032.5,0,19.5,20.4,1723445053,1723436068,2024-08-12 16:44:13
2024-08-12 16:45:28,580,52,49,1037.6,1032.5,0,19.5,20.4,1723445053,1723436068,2024-08-12 16:44:13
2024-08-12 16:45:29,580,52,49,1037.6,1032.5,0,19.5,20.4,1723445053,1723436068,2024-08-12 16:44:13
2024-08-12 16:45:30,580,52,49,1037.6,1032.5,0,19.5,20.4,1723445053,1723436068,2024-08-12 16:44:13
2024-08-12 16:45:31,580,52,49,1037.6,1032.5,0,19.5,20.4,1723445053,1723436068,2024-08-12 16:44:13
2024-08-12 16:45:32,580,52,49,1037.6,1032.5,0,19.5,20.4,1723445053,1723436068,2024-08-12 16:44:13
2024-08-12 16:45:33,580,52,49,1037.6,1032.5,0,19.5,20.4,1723445053,1723436068,2024-08-12 16:44:13
2024-08-12 16:45:34,580,52,49,1037.6,1032.5,0,19.5,20.4,1723445053,1723436068,2024-08-12 16:44:13
2024-08-12 16:45:35,580,52,49,1037.6,1032.5,0,19.5,20.4,1723445053,1723436068,2024-08-12 16:44:13
2024-08-12 16:45:36,580,52,49,1037.6,1032.5,0,19.5,20.4,1723445053,1723436068,2024-08-12 16:44:13
2024-08-12 16:45:37,580,52,49,1037.6,1032.5,0,19.5,20.4,1723445053,1723436068,2024-08-12 16:44:13
2024-08-12 16:45:38,580,52,49,1037.6,1032.5,0,19.5,20.4,1723445053,1723436068,2024-08-12 16:44:13
2024-08-12 16:45:39,580,52,49,1037.6,1032.5,0,19.5,20.4,1723445053,1723436068,2024-08-12 16:44:13
2024-08-12 16:45:40,580,52,49,1037.6,1032.5,0,19.5,20.4,1723445053,1723436068,2024-08-12 16:44:13
2024-08-12 16:45:41,580,52,49,1037.6,1032.5,0,19.5,20.4,1723445053,1723436068,2024-08-12 16:44:13
2024-08-12 16:45:42,580,52,49,1037.6,1032.5,0,19.5,20.4,1723445053,1723436068,2024-08-12 16:44:13
2024-08-12 16:45:43,580,52,49,1037.6,1032.5,0,19.5,20.4,1723445053,1723436068,2024-08-12 16:44:13
2024-08-12 16:45:44,580,52,49,1037.6,1032.5,0,19.5,20.4,1723445053,1723436068,2024-08-12 16:44:13
2024-08-12 16:45:45,580,52,49,1037.6,1032.5,0,19.5,20.4,1723445053,1723436068,2024-08-12 16:44:13
2024-08-12 16:45:46,580,52,49,1037.6,1032.5,0,19.5,20.4,1723445053,1723436068,2024-08-12 16:44:13
2024-08-12 16:45:47,580,52,49,1037.6,1032.5,0,19.5,20.4,1723445053,1723436068,2024-08-12 16:44:13
2024-08-12 16:45:48,580,52,49,1037.6,1032.5,0,19.5,20.4,1723445053,1723436068,2024-08-12 16:44:13
2024-08-12 16:45:49,580,52,49,1037.6,1032.5,0,19.5,20.4,1723445053,1723436068,2024-08-12 16:44:13
2024-08-12 16:45:50,580,52,49,1037.6,1032.5,0,19.5,20.4,1723445053,1723436068,2024-08-12 16:44:13
2024-08-12 16:45:51,580,52,49,1037.6,1032.5,0,19.5,20.4,1723445053,1723436068,2024-08-12 16:44:13
2024-08-12 16:45:52,580,52,49,1037.6,1032.5,0,19.5,20.4,1723445053,1723436068,2024-08-12 16:44:13
2024-08-12 16:45:53,580,52,49,1037.6,1032.5,0,19.5,20.4,1723445053,1723436068,2024-08-12 16:44:13
2024-08-12 16:45:54,580,52,49,1037.6,1032.5,0,19.5,20.4,1723445053,1723436068,2024-08-12 16:44:13
2024-08-12 16:45:55,580,52,49,1037.6,1032.5,0,19.5,20.4,1723445053,1723436068,2024-08-12 16:44:13
2024-08-12 16:45:56,580,52,49,1037.6,1032.5,0,19.5,20.4,1723445053,1723436068,2024-08-12 16:44:13
2024-08-12 16:45:57,580,52,49,1037.6,1032.5,0,19.5,20.4,1723445053,1723436068,2024-08-12 16:44:13
2024-08-12 16:45:58,580,52,49,1037.6,1032.5,0,19.5,20.4,1723445053,1723436068,2024-08-12 16:44:13
2024-08-12 16:45:59,580,52,49,1037.6,1032.5,0,19.5,20.4,1723445053,1723436068,2024-08-12 16:44:13
2024-08-12 16:46:00,580,52,49,1037.6,1032.5,0,19.5,20.4,1723445053,1723436068,2024-08-12 16:44:13
2024-08-12 16:46:01,580,52,49,1037.6,1032.5,0,19.5,20.4,1723445053,1723436068,2024-08-12 16:44:13
2024-08-12 16:46:02,580,52,49,1037.6,1032.5,0,19.5,20.4,1723445053,1723436068,2024-08-12 16:44:13
2024-08-12 16:46:03,580,52,49,1037.6,1032.5,0,19.5,20.4,1723445053,1723436068,2024-08-12 16:44:13
2024-08-12 16:46:04,580,52,49,1037.6,1032.5,0,19.5,20.4,1723445053,1723436068,2024-08-12 16:44:13
2024-08-12 16:46:05,580,52,49,1037.6,1032.5,0,19.5,20.4,1723445053,1723436068,2024-08-12 16:44:13
2024-08-12 16:46:06,580,52,49,1037.6,1032.5,0,19.5,20.4,1723445053,1723436068,2024-08-12 16:44:13
2024-08-12 16:46:07,580,52,49,1037.6,1032.5,0,19.5,20.4,1723445053,1723436068,2024-08-12 16:44:13
2024-08-12 16:46:08,580,52,49,1037.6,1032.5,0,19.5,20.4,1723445053,1723436068,2024-08-12 16:44:13
2024-08-12 16:46:09,580,52,49,1037.6,1032.5,0,19.5,20.4,1723445053,1723436068,2024-08-12 16:44:13
2024-08-12 16:46:10,580,52,49,1037.6,1032.5,0,19.5,20.4,1723445053,1723436068,2024-08-12 16:44:13
2024-08-12 16:46:11,580,52,49,1037.6,1032.5,0,19.5,20.4,1723445053,1723436068,2024-08-12 16:44:13
2024-08-12 16:46:12,580,52,49,1037.6,1032.5,0,19.5,20.4,1723445053,1723436068,2024-08-12 16:44:13
2024-08-12 16:46:13,580,52,49,1037.6,1032.5,0,19.5,20.4,1723445053,1723436068,2024-08-12 16:44:13
2024-08-12 16:46:14,580,52,49,1037.6,1032.5,0,19.5,20.4,1723445053,1723436068,2024-08-12 16:44:13
2024-08-12 16:46:15,580,52,49,1037.6,1032.5,0,19.5,20.4,1723445053,1723436068,2024-08-12 16:44:13
2024-08-12 16:46:16,580,52,49,1037.6,1032.5,0,19.5,20.4,1723445053,1723436068,2024-08-12 16:44:13
2024-08-12 16:46:17,580,52,49,1037.6,1032.5,0,19.5,20.4,1723445053,1723436068,2024-08-12 16:44:13
2024-08-12 16:46:18,580,52,49,1037.6,1032.5,0,19.5,20.4,1723445053,1723436068,2024-08-12 16:44:13
2024-08-12 16:46:19,580,52,49,1037.6,1032.5,0,19.5,20.4,1723445053,1723436068,2024-08-12 16:44:13
2024-08-12 16:46:20,580,52,49,1037.6,1032.5,0,19.5,20.4,1723445053,1723436068,2024-08-12 16:44:13
2024-08-12 16:46:21,580,52,49,1037.6,1032.5,0,19.5,20.4,1723445053,1723436068,2024-08-12 16:44:13
2024-08-12 16:46:22,580,52,49,1037.6,1032.5,0,19.5,20.4,1723445053,1723436068,2024-08-12 16:44:13
2024-08-12 16:46:23,580,52,49,1037.6,1032.5,0,19.5,20.4,1723445053,1723436068,2024-08-12 16:44:13
2024-08-12 16:46:24,580,52,49,1037.6,1032.5,0,19.5,20.4,1723445053,1723436068,2024-08-12 16:44:13
2024-08-12 16:46:25,580,52,49,1037.6,1032.5,0,19.5,20.4,1723445053,1723436068,2024-08-12 16:44:13
2024-08-12 16:46:26,580,52,49,1037.6,1032.5,0,19.5,20.4,1723445053,1723436068,2024-08-12 16:44:13
2024-08-12 16:46:27,580,52,49,1037.6,1032.5,0,19.5,20.4,1723445053,1723436068,2024-08-12 16:44:13
2024-08-12 16:46:28,580,52,49,1037.6,1032.5,0,19.5,20.4,1723445053,1723436068,2024-08-12 16:44:13
2024-08-12 16:46:29,580,52,49,1037.6,1032.5,0,19.5,20.4,1723445053,1723436068,2024-08-12 16:44:13
2024-08-12 16:46:30,580,52,49,1037.6,1032.5,0,19.5,20.4,1723445053,1723436068,2024-08-12 16:44:13
2024-08-12 16:46:31,580,52,49,1037.6,1032.5,0,19.5,20.4,1723445053,1723436068,2024-08-12 16:44:13
2024-08-12 16:46:32,580,52,49,1037.6,1032.5,0,19.5,20.4,1723445053,1723436068,2024-08-12 16:44:13
2024-08-12 16:46:33,580,52,49,1037.6,1032.5,0,19.5,20.4,1723445053,1723436068,2024-08-12 16:44:13
2024-08-12 16:46:34,580,52,49,1037.6,1032.5,0,19.5,20.4,1723445053,1723436068,2024-08-12 16:44:13
2024-08-12 16:46:35,580,52,49,1037.6,1032.5,0,19.5,20.4,1723445053,1723436068,2024-08-12 16:44:13
2024-08-12 16:46:36,580,52,49,1037.6,1032.5,0,19.5,20.4,1723445053,1723436068,2024-08-12 16:44:13
2024-08-12 16:46:37,580,52,49,1037.6,1032.5,0,19.5,20.4,1723445053,1723436068,2024-08-12 16:44:13
2024-08-12 16:46:38,580,52,49,1037.6,1032.5,0,19.5,20.4,1723445053,1723436068,2024-08-12 16:44:13
2024-08-12 16:46:39,580,52,49,1037.6,1032.5,0,19.5,20.4,1723445053,1723436068,2024-08-12 16:44:13
2024-08-12 16:46:40,580,52,49,1037.6,1032.5,0,19.5,20.4,1723445053,1723436068,2024-08-12 16:44:13
2024-08-12 16:46:41,580,52,49,1037.6,1032.5,0,19.5,20.4,1723445053,1723436068,2024-08-12 16:44:13
2024-08-12 16:46:42,580,52,49,1037.6,1032.5,0,19.5,20.4,1723445053,1723436068,2024-08-12 16:44:13
2024-08-12 16:46:43,580,52,49,1037.6,1032.5,0,19.5,20.4,1723445053,1723436068,2024-08-12 16:44:13
2024-08-12 16:46:44,580,52,49,1037.6,1032.5,0,19.5,20.4,1723445053,1723436068,2024-08-12 16:44:13
2024-08-12 16:46:45,580,52,49,1037.6,1032.5,0,19.5,20.4,1723445053,1723436068,2024-08-12 16:44:13
2024-08-12 16:46:46,580,52,49,1037.6,1032.5,0,19.5,20.4,1723445053,1723436068,2024-08-12 16:44:13
2024-08-12 16:46:47,580,52,49,1037.6,1032.5,0,19.5,20.4,1723445053,1723436068,2024-08-12 16:44:13
2024-08-12 16:46:48,580,52,49,1037.6,1032.5,0,19.5,20.4,1723445053,1723436068,2024-08-12 16:44:13
2024-08-12 16:46:49,580,52,49,1037.6,1032.5,0,19.5,20.4,1723445053,1723436068,2024-08-12 16:44:13
2024-08-12 16:46:50,580,52,49,1037.6,1032.5,0,19.5,20.4,1723445053,1723436068,2024-08-12 16:44:13
2024-08-12 16:46:51,580,52,49,1037.6,1032.5,0,19.5,20.4,1723445053,1723436068,2024-08-12 16:44:13
2024-08-12 16:46:52,580,52,49,1037.6,1032.5,0,19.5,20.4,1723445053,1723436068,2024-08-12 16:44:13
2024-08-12 16:46:53,580,52,49,1037.6,1032.5,0,19.5,20.4,1723445053,1723436068,2024-08-12 16:44:13
2024-08-12 16:46:54,580,52,49,1037.6,1032.5,0,19.5,20.4,1723445053,1723436068,2024-08-12 16:44:13
2024-08-12 16:46:55,580,52,49,1037.6,1032.5,0,19.5,20.4,1723445053,1723436068,2024-08-12 16:44:13
2024-08-12 16:46:56,580,52,49,1037.6,1032.5,0,19.5,20.4,1723445053,1723436068,2024-08-12 16:44:13
2024-08-12 16:46:57,580,52,49,1037.6,1032.5,0,19.5,20.4,1723445053,1723436068,2024-08-12 16:44:13
2024-08-12 16:46:58,580,52,49,1037.6,1032.5,0,19.5,20.4,1723445053,1723436068,2024-08-12 16:44:13
2024-08-12 16:46:59,580,52,49,1037.6,1032.5,0,19.5,20.4,1723445053,1723436068,2024-08-12 16:44:13
2024-08-12 16:47:00,580,52,49,1037.6,1032.5,0,19.5,20.4,1723445053,1723436068,2024-08-12 16:44:13
2024-08-12 16:47:01,580,52,49,1037.6,1032.5,0,19.5,20.4,1723445053,1723436068,2024-08-12 16:44:13
2024-08-12 16:47:02,580,52,49,1037.6,1032.5,0,19.5,20.4,1723445053,1723436068,2024-08-12 16:44:13
2024-08-12 16:47:03,580,52,49,1037.6,1032.5,0,19.5,20.4,1723445053,1723436068,2024-08-12 16:44:13
2024-08-12 16:47:04,580,52,49,1037.6,1032.5,0,19.5,20.4,1723445053,1723436068,2024-08-12 16:44:13
2024-08-12 16:47:05,580,52,49,1037.6,1032.5,0,19.5,20.4,1723445053,1723436068,2024-08-12 16:44:13
2024-08-12 16:47:06,580,52,49,1037.6,1032.5,0,19.5,20.4,1723445053,1723436068,2024-08-12 16:44:13
2024-08-12 16:47:07,580,52,49,1037.6,1032.5,0,19.5,20.4,1723445053,1723436068,2024-08-12 16:44:13
2024-08-12 16:47:08,580,52,49,1037.6,1032.5,0,19.5,20.4,1723445053,1723436068,2024-08-12 16:44:13
2024-08-12 16:47:09,580,52,49,1037.6,1032.5,0,19.5,20.4,1723445053,1723436068,2024-08-12 16:44:13
2024-08-12 16:47:10,580,52,49,1037.6,1032.5,0,19.5,20.4,1723445053,1723436068,2024-08-12 16:44:13
2024-08-12 16:47:11,580,52,49,1037.6,1032.5,0,19.5,20.4,1723445053,1723436068,2024-08-12 16:44:13
2024-08-12 16:47:12,580,52,49,1037.6,1032.5,0,19.5,20.4,1723445053,1723436068,2024-08-12 16:44:13
2024-08-12 16:47:13,580,52,49,1037.6,1032.5,0,19.5,20.4,1723445053,1723436068,2024-08-12 16:44:13
2024-08-12 16:47:14,580,52,49,1037.6,1032.5,0,19.5,20.4,1723445053,1723436068,2024-08-12 16:44:13
2024-08-12 16:47:15,580,52,49,1037.6,1032.5,0,19.5,20.4,1723445053,1723436068,2024-08-12 16:44:13
2024-08-12 16:47:16,580,52,49,1037.6,1032.5,0,19.5,20.4,1723445053,1723436068,2024-08-12 16:44:13
2024-08-12 16:47:17,580,52,49,1037.6,1032.5,0,19.5,20.4,1723445053,1723436068,2024-08-12 16:44:13
2024-08-12 16:47:18,580,52,49,1037.6,1032.5,0,19.5,20.4,1723445053,1723436068,2024-08-12 16:44:13
2024-08-12 16:47:19,580,52,49,1037.6,1032.5,0,19.5,20.4,1723445053,1723436068,2024-08-12 16:44:13
2024-08-12 16:47:20,580,52,49,1037.6,1032.5,0,19.5,20.4,1723445053,1723436068,2024-08-12 16:44:13
2024-08-12 16:47:21,580,52,49,1037.6,1032.5,0,19.5,20.4,1723445053,1723436068,2024-08-12 16:44:13
2024-08-12 16:47:22,580,52,49,1037.6,1032.5,0,19.5,20.4,1723445053,1723436068,2024-08-12 16:44:13
2024-08-12 16:47:23,580,52,49,1037.6,1032.5,0,19.5,20.4,1723445053,1723436068,2024-08-12 16:44:13
2024-08-12 16:47:24,580,52,49,1037.6,1032.5,0,19.5,20.4,1723445053,1723436068,2024-08-12 16:44:13
2024-08-12 16:47:25,580,52,49,1037.6,1032.5,0,19.5,20.4,1723445053,1723436068,2024-08-12 16:44:13
2024-08-12 16:47:26,580,52,49,1037.6,1032.5,0,19.5,20.4,1723445053,1723436068,2024-08-12 16:44:13
2024-08-12 16:47:27,580,52,49,1037.6,1032.5,0,19.5,20.4,1723445053,1723436068,2024-08-12 16:44:13
2024-08-12 16:47:28,580,52,49,1037.6,1032.5,0,19.5,20.4,1723445053,1723436068,2024-08-12 16:44:13
2024-08-12 16:47:29,580,52,49,1037.6,1032.5,0,19.5,20.4,1723445053,1723436068,2024-08-12 16:44:13
2024-08-12 16:47:30,580,52,49,1037.6,1032.5,0,19.5,20.4,1723445053,1723436068,2024-08-12 16:44:13
2024-08-12 16:47:31,580,52,49,1037.6,1032.5,0,19.5,20.4,1723445053,1723436068,2024-08-12 16:44:13
2024-08-12 16:47:32,580,52,49,1037.6,1032.5,0,19.5,20.4,1723445053,1723436068,2024-08-12 16:44:13
2024-08-12 16:47:33,580,52,49,1037.6,1032.5,0,19.5,20.4,1723445053,1723436068,2024-08-12 16:44:13
2024-08-12 16:47:34,580,52,49,1037.6,1032.5,0,19.5,20.4,1723445053,1723436068,2024-08-12 16:44:13
